,Latitude,Longitude,CategoryID,Predicted
2597,35.868278,103.167472,6,0
2598,35.8617,56.84,3,0
2599,35.8617,56.84,3,0
2600,35.8617,56.84,3,0
2601,35.8617,56.84,3,0
2602,35.8617,56.84,3,0
2603,35.8617,56.84,3,0
2604,35.8617,56.84,3,0
2605,35.8572581,44.7915335,3,0
2606,35.85,108.4,6,1
2607,35.833,10.333,2,0
2608,35.833,10.333,2,0
2609,35.833,10.333,1,0
2610,35.8125,116.102778,6,0
2611,35.8,102.2,6,1
2612,35.7990446787,37.0,3,0
2613,35.7990446787,36.7983658027,3,0
2614,35.7990446787,36.7983658027,3,0
2615,35.7990446787,36.7983658027,3,0
2616,35.7990446787,36.7983658027,3,0
2617,35.7990446787,36.7983658027,3,0
2618,35.7990446787,36.7983658027,3,0
2619,35.7990446787,36.7983658027,3,0
2620,35.7990446787,36.7983658027,3,0
2621,35.7946,111.556,6,0
2622,35.75,36.75,3,0
2623,35.75,36.25,3,0
2624,35.75,36.25,3,0
2625,35.75,36.0,3,0
2626,35.75,139.5,6,0
2627,35.75,139.5,6,1
2628,35.75,104.0,6,0
2629,35.75,103.75,6,0
2630,35.75,103.5,6,0
2631,35.75,103.25,6,0
2632,35.75,103.0,6,0
2633,35.747548,111.790062,6,0
2634,35.7412092,36.3315456,3,0
2635,35.68762,10.758926,2,0
2636,35.656325,40.744296,3,0
2637,35.610222,35.780703,3,0
2638,35.610222,35.780703,3,0
2639,35.604091,35.78709,3,0
2640,35.602208,35.78568,3,0
2641,35.602208,35.78568,3,0
2642,35.602208,35.78568,3,0
2643,35.602208,35.78568,3,0
2644,35.602208,35.78568,3,0
2645,35.602208,35.78568,3,0
2646,35.602208,35.78568,3,0
2647,35.602208,35.78568,3,0
2648,35.602208,35.78568,3,0
2649,35.602208,35.78568,3,0
2650,35.602208,35.78568,3,0
2651,35.602208,35.78568,3,0
2652,35.602208,35.78568,3,0
2653,35.602208,35.78568,3,0
2654,35.602208,35.78568,3,0
2655,35.602208,35.78568,3,0
2656,35.602208,35.5,3,0
2657,35.601632,35.78304,3,0
2658,35.6,35.8,3,0
2659,35.6,108.4,6,1
2660,35.6,108.8,6,0
2661,35.6,108.65,6,1
2662,35.6,108.4,6,0
2663,35.6,108.4,6,1
2664,35.6,108.4,6,1
2665,35.6,108.4,6,0
2666,35.6,108.4,6,0
2667,35.6,108.4,6,0
2668,35.596243,10.0569,2,0
2669,35.5915003,114.182293,6,0
2670,35.587884,42.718342,3,0
2671,35.58095,119.568667,6,1
2672,35.551091,110.495479,6,0
2673,35.549167,118.466944,6,0
2674,35.5256,113.6976,6,1
2675,35.521389,43.5,3,0
2676,35.521389,43.236332,3,0
2677,35.521389,43.236332,3,0
2678,35.521389,43.236332,3,0
2679,35.521389,43.236332,3,0
2680,35.521389,43.236332,3,0
2681,35.521389,43.236332,3,0
2682,35.521389,43.236332,3,0
2683,35.521389,43.236332,3,0
2684,35.521389,43.236332,3,0
2685,35.521389,43.236332,3,0
2686,35.515775,24.01869,1,0
2687,35.5,18.5,7,0
2688,35.5,103.0,6,0
2689,35.5,51.5,3,0
2690,35.5,51.5,3,0
2691,35.5,43.25,3,0
2692,35.5,43.2,3,0
2693,35.5,38.0,3,0
2694,35.5,36.0,3,0
2695,35.5,35.75,3,0
2696,35.5,19.75,7,0
2697,35.5,19.5,7,0
2698,35.5,19.25,7,0
2699,35.5,19.25,7,0
2700,35.5,19.25,7,0
2701,35.5,19.0,7,0
2702,35.5,19.0,7,0
2703,35.5,19.0,7,0
2704,35.5,19.0,7,0
2705,35.5,19.0,7,0
2706,35.5,19.0,7,0
2707,35.5,19.0,7,0
2708,35.5,19.0,7,0
2709,35.5,18.0,7,0
2710,35.5,119.5,6,0
2711,35.5,108.25,6,0
2712,35.5,104.0,6,0
2713,35.5,103.75,6,0
2714,35.5,103.5,6,0
2715,35.5,103.25,6,0
2716,35.5,103.0,6,1
2717,35.5,103.0,6,0
2718,35.5,102.75,6,0
2719,35.5,102.5,6,0
2720,35.5,102.5,6,1
2721,35.49595,43.269,3,0
2722,35.460733,43.262676,3,0
2723,35.459069,43.259516,3,0
2724,35.4590452147,43.2599486915,3,0
2725,35.445674,116.562539,6,1
2726,35.381306,44.212784,3,0
2727,35.381241,44.208201,3,0
2728,35.381241,44.208201,3,0
2729,35.381241,44.208201,3,0
2730,35.381241,44.208201,3,0
2731,35.381241,44.208201,3,0
2732,35.381241,44.208201,3,0
2733,35.379768,44.205361,3,0
2734,35.376728,44.213813,3,0
2735,35.372217,44.214365,3,0
2736,35.350592,33.202109,1,0
2737,35.33281,33.595706,3,0
2738,35.3322698,24.67524836,1,0
2739,35.298097,25.161567,1,0
2740,35.298097,25.161567,1,0
2741,35.283108,116.34238,6,0
2742,35.283023,116.342275,6,1
2743,35.25,19.75,1,0
2744,35.25,19.5,7,0
2745,35.25,19.25,7,0
2746,35.25,19.25,3,0
2747,35.25,19.25,7,0
2748,35.25,19.25,7,0
2749,35.25,19.25,7,0
2750,35.25,19.0,7,0
2751,35.25,19.0,7,0
2752,35.25,19.0,7,1
2753,35.25,19.0,1,0
2754,35.25,19.0,7,0
2755,35.25,19.0,7,0
2756,35.25,18.65,6,0
2757,35.25,109.25,6,0
2758,35.25,109.25,6,0
2759,35.25,108.8,6,0
2760,35.25,104.0,6,0
2761,35.25,103.75,6,0
2762,35.25,103.5,6,0
2763,35.25,103.25,6,0
2764,35.25,103.25,6,0
2765,35.25,103.0,6,1
2766,35.25,102.75,6,0
2767,35.2197135,25.471784,1,0
2768,35.21,24.91,1,0
2769,35.21,25.25,1,0
2770,35.21,24.91,1,0
2771,35.21,24.91,1,0
2772,35.21,24.91,1,0
2773,35.21,24.91,1,0
2774,35.21,24.91,1,0
2775,35.21,24.91,1,0
2776,35.21,24.91,1,0
2777,35.21,24.91,1,0
2778,35.21,24.91,1,1
2779,35.21,24.91,1,0
2780,35.21,24.75,1,1
2781,35.2,38.2,3,0
2782,35.2,19.3,7,0
2783,35.195648,26.2755538,1,0
2784,35.168889,45.171111,2,0
2785,35.165365,25.428883,1,0
2786,35.157167,33.347297,1,0
2787,35.157167,33.347297,3,0
2788,35.118595,45.711981,3,0
2789,35.110609,25.806709,1,0
2790,35.1,103.1,6,1
2791,35.1,103.0,6,0
2792,35.1,102.9,6,1
2793,35.1,102.7,6,1
2794,35.0854115232,40.3969431061,3,0
2795,35.083333,111.85,6,1
2796,35.067487,118.33903,6,0
2797,35.0627201667,24.9469437222,1,0
2798,35.05,118.35,6,0
2799,35.0413672607,33.2756110602,3,0
2800,35.0413672607,33.2756110602,1,0
2801,35.0413672607,33.2756110602,3,0
2802,35.0413672607,33.5,3,0
2803,35.0413672607,33.5,3,0
2804,35.0413672607,33.2756110602,3,0
2805,35.0413672607,33.2756110602,3,1
2806,35.0413672607,33.2756110602,3,1
2807,35.0413672607,33.2756110602,3,1
2808,35.0413672607,33.2756110602,3,0
2809,35.0413672607,33.2756110602,3,0
2810,35.0413672607,33.2756110602,3,0
2811,35.0413672607,33.0,3,0
2812,35.017004,24.765797,1,0
2813,35.016667,110.983333,6,0
2814,35.01573665,33.42376815,3,0
2815,35.0,38.0,3,0
2816,35.0,23.0,1,0
2817,35.0,19.0,7,1
2818,35.0,19.0,7,0
2819,35.0,19.0,7,0
2820,35.0,18.0,7,0
2821,35.0,17.0,7,0
2822,35.0,103.1,6,1
2823,35.0,103.0,6,1
2824,35.0,103.0,6,0
2825,35.0,103.0,6,1
2826,35.0,103.0,6,0
2827,35.0,103.0,6,1
2828,35.0,102.8,6,1
2829,35.0,96.0,6,0
2830,35.0,85.0,6,0
2831,35.0,38.5,3,0
2832,35.0,38.5,3,0
2833,35.0,38.25,3,0
2834,35.0,38.0,3,0
2835,35.0,38.0,3,0
2836,35.0,38.0,3,0
2837,35.0,38.0,3,0
2838,35.0,38.0,3,0
2839,35.0,38.0,3,0
2840,35.0,38.0,3,0
2841,35.0,38.0,3,0
2842,35.0,38.0,3,0
2843,35.0,38.0,3,0
2844,35.0,38.0,3,0
2845,35.0,38.0,3,0
2846,35.0,38.0,3,0
2847,35.0,38.0,3,0
2848,35.0,38.0,3,0
2849,35.0,38.0,3,0
2850,35.0,38.0,3,0
2851,35.0,38.0,3,0
2852,35.0,38.0,3,0
2853,35.0,38.0,3,0
2854,35.0,20.0,3,0
2855,35.0,20.0,3,0
2856,35.0,19.5,7,0
2857,35.0,19.5,7,0
2858,35.0,19.5,7,0
2859,35.0,19.5,7,0
2860,35.0,19.5,7,0
2861,35.0,19.25,7,0
2862,35.0,19.25,7,0
2863,35.0,19.25,7,0
2864,35.0,19.25,7,0
2865,35.0,19.25,7,0
2866,35.0,19.25,7,0
2867,35.0,19.0,7,0
2868,35.0,19.0,7,0
2869,35.0,19.0,7,0
2870,35.0,19.0,3,0
2871,35.0,19.0,7,0
2872,35.0,19.0,7,0
2873,35.0,19.0,7,0
2874,35.0,19.0,7,0
2875,35.0,19.0,7,0
2876,35.0,19.0,7,0
2877,35.0,19.0,7,0
2878,35.0,19.0,7,0
2879,35.0,19.0,7,0
2880,35.0,19.0,7,0
2881,35.0,19.0,7,0
2882,35.0,19.0,7,0
2883,35.0,19.0,7,0
2884,35.0,19.0,7,1
2885,35.0,19.0,7,0
2886,35.0,19.0,7,0
2887,35.0,19.0,7,0
2888,35.0,19.0,7,0
2889,35.0,19.0,7,0
2890,35.0,19.0,1,0
2891,35.0,19.0,7,0
2892,35.0,19.0,7,0
2893,35.0,19.0,7,0
2894,35.0,19.0,7,0
2895,35.0,19.0,7,0
2896,35.0,19.0,4,0
2897,35.0,19.0,7,0
2898,35.0,19.0,7,0
2899,35.0,19.0,7,0
2900,35.0,19.0,7,0
2901,35.0,19.0,7,0
2902,35.0,19.0,7,0
2903,35.0,19.0,7,0
2904,35.0,19.0,7,0
2905,35.0,19.0,7,0
2906,35.0,19.0,7,0
2907,35.0,19.0,7,0
2908,35.0,19.0,7,0
2909,35.0,19.0,7,0
2910,35.0,19.0,7,0
2911,35.0,19.0,7,0
2912,35.0,19.0,7,0
2913,35.0,19.0,7,0
2914,35.0,19.0,7,0
2915,35.0,19.0,7,0
2916,35.0,19.0,7,0
2917,35.0,19.0,7,0
2918,35.0,19.0,7,0
2919,35.0,19.0,7,0
2920,35.0,19.0,7,0
2921,35.0,19.0,7,0
2922,35.0,19.0,7,0
2923,35.0,19.0,7,0
2924,35.0,19.0,6,0
2925,35.0,19.0,7,0
2926,35.0,18.75,7,0
2927,35.0,18.75,7,0
2928,35.0,18.75,7,0
2929,35.0,18.75,7,0
2930,35.0,18.5,1,0
2931,35.0,18.5,7,0
2932,35.0,18.5,7,0
2933,35.0,18.5,7,0
2934,35.0,18.5,1,0
2935,35.0,18.5,7,1
2936,35.0,18.5,7,0
2937,35.0,18.5,7,0
2938,35.0,18.25,7,0
2939,35.0,18.25,7,0
2940,35.0,18.0,7,0
2941,35.0,18.0,7,0
2942,35.0,18.0,7,0
2943,35.0,136.0,6,0
2944,35.0,136.0,6,0
2945,35.0,136.0,6,0
2946,35.0,105.0,6,0
2947,35.0,104.5,6,0
2948,35.0,104.5,6,0
2949,35.0,104.5,6,0
2950,35.0,104.0,6,0
2951,35.0,104.0,6,0
2952,35.0,104.0,6,0
2953,35.0,104.0,6,0
2954,35.0,103.75,6,0
2955,35.0,103.5,6,0
2956,35.0,103.5,6,1
2957,35.0,103.25,6,0
2958,35.0,103.25,6,0
2959,35.0,103.0,6,0
2960,35.0,103.0,6,0
2961,35.0,103.0,6,1
2962,35.0,103.0,6,0
2963,35.0,103.0,6,0
2964,35.0,103.0,6,0
2965,35.0,103.0,6,0
2966,35.0,103.0,6,0
2967,35.0,103.0,6,0
2968,35.0,103.0,6,0
2969,35.0,103.0,6,0
2970,35.0,103.0,6,0
2971,35.0,103.0,6,0
2972,35.0,103.0,6,0
2973,35.0,103.0,6,0
2974,35.0,103.0,6,0
2975,35.0,103.0,6,0
2976,35.0,103.0,6,0
2977,35.0,103.0,6,0
2978,35.0,103.0,6,0
2979,35.0,103.0,6,0
2980,35.0,103.0,6,1
2981,35.0,103.0,6,1
2982,35.0,103.0,6,0
2983,35.0,103.0,6,0
2984,35.0,103.0,6,0
2985,35.0,103.0,6,0
2986,35.0,103.0,6,0
2987,35.0,103.0,6,0
2988,35.0,103.0,6,0
2989,35.0,103.0,6,0
2990,35.0,103.0,6,1
2991,35.0,103.0,6,1
2992,35.0,103.0,6,1
2993,35.0,103.0,6,1
2994,35.0,103.0,6,1
2995,35.0,103.0,6,1
2996,35.0,103.0,6,1
2997,35.0,103.0,6,0
2998,35.0,103.0,6,0
2999,35.0,103.0,6,0
3000,35.0,103.0,6,0
3001,35.0,103.0,6,0
3002,35.0,103.0,6,0
3003,35.0,103.0,6,0
3004,35.0,103.0,6,0
3005,35.0,103.0,6,0
3006,35.0,103.0,6,0
3007,35.0,103.0,6,0
3008,35.0,102.75,6,0
3009,35.0,102.5,6,0
3010,35.0,102.5,6,0
3011,35.0,102.5,6,1
3012,35.0,102.5,6,0
3013,35.0,102.5,6,0
3014,35.0,102.5,6,1
3015,35.0,102.5,6,0
3016,35.0,102.5,6,1
3017,35.0,102.5,6,1
3018,35.0,102.5,6,1
3019,35.0,102.5,6,0
3020,35.0,102.5,6,0
3021,35.0,102.0,6,0
3022,35.0,102.0,6,0
3023,35.0,102.0,6,0
3024,35.0,102.0,6,0
3025,35.0,102.0,6,0
3026,35.0,102.0,6,0
3027,35.0,102.0,6,0
3028,35.0,102.0,6,0
3029,35.0,101.5,6,0
3030,35.0,101.5,6,0
3031,35.0,101.5,6,0
3032,35.0,101.5,6,0
3033,35.0,101.5,6,0
3034,35.0,101.5,6,0
3035,35.0,101.5,6,1
3036,35.0,101.5,6,0
3037,35.0,101.5,6,1
3038,35.0,101.5,6,1
3039,35.0,101.5,6,1
3040,35.0,101.0,6,0
3041,35.0,101.0,6,0
3042,35.0,101.0,6,1
3043,35.0,101.0,6,1
3044,35.0,101.0,6,1
3045,35.0,101.0,6,0
3046,35.0,101.0,6,1
3047,35.0,101.0,6,0
3048,35.0,101.0,6,1
3049,35.0,101.0,6,0
3050,35.0,100.5,6,0
3051,35.0,100.5,6,0
3052,35.0,100.5,6,1
3053,35.0,100.5,6,0
3054,35.0,100.5,6,1
3055,35.0,100.5,6,1
3056,35.0,100.5,6,0
3057,35.0,100.5,6,1
3058,35.0,103.5,6,0
3059,34.95,33.0,3,0
3060,34.95,33.2,3,0
3061,34.924904,33.631108,3,0
3062,34.924904,33.631108,3,0
3063,34.923186,33.630615,3,0
3064,34.9222395,40.5689325,3,0
3065,34.9222395,40.25,3,0
3066,34.914611,136.022889,6,0
3067,34.9,103.1,6,1
3068,34.857075,35.8584331667,3,0
3069,34.85167,113.3744,6,1
3070,34.85,113.75,6,1
3071,34.85,113.65,6,0
3072,34.8347424361,36.8663107738,3,0
3073,34.821,67.827,5,0
3074,34.8,103.1,6,1
3075,34.8,102.9,6,1
3076,34.8,117.133333,6,0
3077,34.766667,113.65,6,0
3078,34.766667,113.65,6,0
3079,34.766667,112.966667,6,1
3080,34.7583354855,32.9219230843,3,0
3081,34.7578,113.6486,6,0
3082,34.75,18.75,7,0
3083,34.75,40.8843621,3,0
3084,34.75,33.0,3,0
3085,34.75,19.5,3,0
3086,34.75,19.5,7,0
3087,34.75,19.25,7,0
3088,34.75,19.25,3,0
3089,34.75,19.0,1,0
3090,34.75,19.0,7,0
3091,34.75,19.0,7,0
3092,34.75,19.0,7,0
3093,34.75,19.0,7,0
3094,34.75,18.75,7,0
3095,34.75,18.75,7,0
3096,34.75,18.75,7,0
3097,34.75,18.75,7,0
3098,34.75,18.5,7,0
3099,34.75,18.5,7,0
3100,34.75,18.25,7,0
3101,34.75,135.75,6,0
3102,34.75,113.25,6,0
3103,34.75,103.0,6,0
3104,34.75,103.0,6,0
3105,34.75,102.5,6,0
3106,34.75,102.5,6,0
3107,34.75,102.0,6,0
3108,34.75,102.0,6,0
3109,34.75,101.5,6,0
3110,34.75,101.5,6,0
3111,34.75,101.0,6,0
3112,34.7491245,40.7285885,3,0
3113,34.7491245,40.7285885,3,0
3114,34.739664,113.67468,6,0
3115,34.736111,112.685278,6,0
3116,34.712264,33.13708095,3,0
3117,34.7,19.6,7,0
3118,34.691944,135.838611,6,0
3119,34.691944,135.838611,6,0
3120,34.687155,112.399484,6,0
3121,34.68325,135.831167,6,0
3122,34.68134,112.454111,6,1
3123,34.681256,112.454092,6,0
3124,34.669722,112.4422222,6,0
3125,34.669722,112.442222,6,0
3126,34.669722,112.442222,6,1
3127,34.669722,112.442222,6,1
3128,34.669722,112.442222,6,0
3129,34.669722,112.442222,6,0
3130,34.65,41.15,3,0
3131,34.65,40.89,3,0
3132,34.65,113.75,6,0
3133,34.65,112.5,6,0
3134,34.60958125,40.22618475,3,0
3135,34.60958125,40.22618475,3,0
3136,34.60958125,40.0,3,0
3137,34.6,46.08,3,0
3138,34.572648,36.54147,3,0
3139,34.571111,105.888889,6,0
3140,34.568467,107.443984,6,1
3141,34.566667,135.766667,6,0
3142,34.555556,112.469722,6,0
3143,34.555556,112.469722,6,0
3144,34.5523591,40.8843621,3,0
3145,34.5523591,40.8843621,3,0
3146,34.5523591,40.8843621,3,0
3147,34.55139575,38.2667172,3,0
3148,34.55139575,38.2667172,3,0
3149,34.55139575,38.2667172,3,0
3150,34.55139575,38.2667172,3,0
3151,34.55139575,38.2667172,3,0
3152,34.52908255,44.7946782967,3,0
3153,34.52908255,44.7946782967,3,0
3154,34.521818,69.18024,5,0
3155,34.5,46.5,3,1
3156,34.5,43.5,3,0
3157,34.5,19.0,7,0
3158,34.5,18.75,7,0
3159,34.5,44.25,3,0
3160,34.5,44.0,3,0
3161,34.5,41.0,3,0
3162,34.5,40.95,3,0
3163,34.5,38.0,3,0
3164,34.5,19.5,1,0
3165,34.5,19.25,7,1
3166,34.5,19.0,7,0
3167,34.5,19.0,7,0
3168,34.5,19.0,7,0
3169,34.5,19.0,7,0
3170,34.5,19.0,7,0
3171,34.5,19.0,7,0
3172,34.5,18.5,7,0
3173,34.5,18.5,7,0
3174,34.5,18.5,7,0
3175,34.5,18.5,7,0
3176,34.5,18.0,7,0
3177,34.5,112.65,6,0
3178,34.5,112.5,6,0
3179,34.5,112.5,6,0
3180,34.5,107.75,6,0
3181,34.5,105.0,6,1
3182,34.5,104.5,6,0
3183,34.5,104.5,6,0
3184,34.5,104.0,6,0
3185,34.5,104.0,6,0
3186,34.5,104.0,6,0
3187,34.5,103.75,6,0
3188,34.5,103.5,6,0
3189,34.5,103.5,6,0
3190,34.5,103.5,6,0
3191,34.5,103.25,6,0
3192,34.5,103.0,6,0
3193,34.5,103.0,6,0
3194,34.5,103.0,6,0
3195,34.5,103.0,6,0
3196,34.5,103.0,6,0
3197,34.5,103.0,6,0
3198,34.5,103.0,6,0
3199,34.5,103.0,6,1
3200,34.5,103.0,6,0
3201,34.5,103.0,6,0
3202,34.5,102.5,6,1
3203,34.5,102.5,6,0
3204,34.5,102.5,6,1
3205,34.5,102.5,6,0
3206,34.5,102.5,6,0
3207,34.5,102.5,6,0
3208,34.5,102.5,6,0
3209,34.5,102.5,6,1
3210,34.5,102.5,6,1
3211,34.5,102.5,6,0
3212,34.5,102.0,6,0
3213,34.5,102.0,6,0
3214,34.5,102.0,6,0
3215,34.5,102.0,6,0
3216,34.5,101.5,6,0
3217,34.5,101.5,6,0
3218,34.5,101.5,6,0
3219,34.5,101.5,6,0
3220,34.5,101.0,6,1
3221,34.5,101.0,6,1
3222,34.5,101.0,6,0
3223,34.5,101.0,6,0
3224,34.5,101.0,6,0
3225,34.5,101.0,6,0
3226,34.5,101.0,6,1
3227,34.5,101.0,6,0
3228,34.5,101.0,6,0
3229,34.5,101.0,6,0
3230,34.5,100.5,6,0
3231,34.5,100.5,6,1
3232,34.5,100.5,6,0
3233,34.5,100.5,6,1
3234,34.5,100.5,6,0
3235,34.5,100.5,6,1
3236,34.5,100.5,6,0
3237,34.49414,107.842705,6,1
3238,34.484722,112.960278,6,0
3239,34.4599,72.5024,5,0
3240,34.451557,113.721049,6,1
3241,34.443797,108.940711,6,0
3242,34.443725,108.942739,6,0
3243,34.441667,113.541667,6,1
3244,34.439896,107.904546,6,0
3245,34.439896,107.904546,6,0
3246,34.439896,107.904546,6,0
3247,34.398525,113.763781,6,0
3248,34.394444,113.738889,6,0
3249,34.38985,113.736928,6,1
3250,34.387529,47.132096,3,0
3251,34.385,109.273056,6,0
3252,34.385,109.273056,6,0
3253,34.384723,109.274484,6,0
3254,34.379879,48.638629,3,0
3255,34.379879,48.638629,3,0
3256,34.3754,109.2177,6,1
3257,34.3694,107.1363,6,0
3258,34.3581,112.0625,6,1
3259,34.355425,113.513,6,0
3260,34.352222,106.002778,6,0
3261,34.352222,106.002778,6,0
3262,34.352222,106.002778,6,0
3263,34.35,108.716667,6,0
3264,34.3,36.116667,3,0
3265,34.3,106.05,6,0
3266,34.2999999999,40.5,3,0
3267,34.2999999999,40.5,3,0
3268,34.295237,108.904961,6,0
3269,34.2667,108.9,6,1
3270,34.266667,108.9,6,0
3271,34.266667,108.9,6,0
3272,34.266667,108.9,6,0
3273,34.266667,108.9,6,0
3274,34.266667,108.9,6,0
3275,34.266667,108.75,6,0
3276,34.26,117.21,6,0
3277,34.258388,109.069056,6,1
3278,34.2583,108.9286,6,0
3279,34.254026,108.948154,6,0
3280,34.25,19.0,7,0
3281,34.25,18.75,7,0
3282,34.25,44.25,3,0
3283,34.25,44.0,3,0
3284,34.25,36.25,3,0
3285,34.25,106.0,6,0
3286,34.25,104.0,6,0
3287,34.25,103.75,6,0
3288,34.25,103.5,6,0
3289,34.25,103.25,6,0
3290,34.25,103.0,6,0
3291,34.232492,108.989194,6,0
3292,34.218536,105.274812,6,1
3293,34.21,108.72,6,1
3294,34.2,44.4,3,0
3295,34.2,44.2,3,0
3296,34.2,43.9,3,0
3297,34.2,23.2,3,1
3298,34.192468,45.056176,3,0
3299,34.190491,116.499747,6,1
3300,34.183333,113.483333,6,1
3301,34.17,77.58,6,0
3302,34.16013,108.862618,6,0
3303,34.15,112.816667,6,0
3304,34.131447,109.416886,6,1
3305,34.1192635,35.646289,3,0
3306,34.0695116,35.6574705,3,0
3307,34.037,108.9337,6,1
3308,34.0110135,36.2021205,3,0
3309,34.0077,71.5583,5,0
3310,34.0,44.0,3,0
3311,34.0,44.0,3,0
3312,34.0,44.0,3,0
3313,34.0,44.0,3,0
3314,34.0,44.0,3,0
3315,34.0,43.8,3,0
3316,34.0,43.0,3,0
3317,34.0,33.0,3,0
3318,34.0,23.4,7,0
3319,34.0,23.0,7,0
3320,34.0,23.0,1,0
3321,34.0,23.0,7,0
3322,34.0,19.0,7,0
3323,34.0,18.75,7,0
3324,34.0,9.0,2,0
3325,34.0,49.5,3,0
3326,34.0,44.75,3,0
3327,34.0,44.5,3,0
3328,34.0,44.5,3,0
3329,34.0,44.5,3,0
3330,34.0,44.5,3,0
3331,34.0,44.5,3,0
3332,34.0,44.5,3,0
3333,34.0,44.5,3,0
3334,34.0,44.5,3,0
3335,34.0,44.5,3,0
3336,34.0,44.25,3,0
3337,34.0,44.25,3,0
3338,34.0,44.0,3,0
3339,34.0,44.0,3,0
3340,34.0,44.0,3,0
3341,34.0,44.0,3,0
3342,34.0,44.0,3,0
3343,34.0,44.0,3,0
3344,34.0,44.0,3,0
3345,34.0,44.0,3,0
3346,34.0,44.0,3,0
3347,34.0,44.0,3,0
3348,34.0,44.0,3,0
3349,34.0,44.0,3,0
3350,34.0,44.0,3,0
3351,34.0,44.0,3,0
3352,34.0,44.0,3,0
3353,34.0,44.0,3,0
3354,34.0,44.0,3,0
3355,34.0,44.0,3,0
3356,34.0,44.0,3,0
3357,34.0,44.0,3,0
3358,34.0,44.0,3,0
3359,34.0,44.0,3,0
3360,34.0,44.0,3,0
3361,34.0,44.0,3,0
3362,34.0,44.0,3,0
3363,34.0,44.0,3,0
3364,34.0,43.75,3,0
3365,34.0,43.5,3,0
3366,34.0,43.5,3,0
3367,34.0,24.0,7,0
3368,34.0,23.5,3,0
3369,34.0,23.5,3,0
3370,34.0,23.25,1,0
3371,34.0,23.0,1,0
3372,34.0,23.0,7,0
3373,34.0,23.0,7,0
3374,34.0,23.0,1,0
3375,34.0,23.0,3,0
3376,34.0,23.0,1,0
3377,34.0,23.0,3,0
3378,34.0,23.0,3,0
3379,34.0,23.0,3,0
3380,34.0,23.0,3,0
3381,34.0,23.0,7,0
3382,34.0,23.0,1,0
3383,34.0,23.0,1,0
3384,34.0,23.0,1,0
3385,34.0,23.0,3,0
3386,34.0,23.0,1,0
3387,34.0,23.0,3,0
3388,34.0,22.75,1,0
3389,34.0,22.5,1,0
3390,34.0,22.5,3,0
3391,34.0,22.5,3,0
3392,34.0,22.5,1,0
3393,34.0,22.5,1,0
3394,34.0,22.5,3,0
3395,34.0,22.5,3,0
3396,34.0,22.5,1,0
3397,34.0,22.5,3,0
3398,34.0,22.5,3,0
3399,34.0,22.5,3,0
3400,34.0,22.25,2,0
3401,34.0,22.0,1,0
3402,34.0,22.0,3,0
3403,34.0,22.0,1,0
3404,34.0,22.0,1,0
3405,34.0,22.0,1,0
3406,34.0,22.0,7,0
3407,34.0,22.0,3,0
3408,34.0,19.0,7,0
3409,34.0,18.5,7,0
3410,34.0,117.0,6,0
3411,34.0,117.0,6,0
3412,34.0,116.5,6,0
3413,34.0,116.5,6,0
3414,34.0,116.0,6,0
3415,34.0,116.0,6,0
3416,34.0,116.0,6,0
3417,34.0,116.0,6,0
3418,34.0,116.0,6,0
3419,34.0,116.0,7,0
3420,34.0,115.0,6,0
3421,34.0,113.6667,6,1
3422,34.0,113.25,6,0
3423,34.0,104.5,6,0
3424,34.0,104.5,6,0
3425,34.0,104.0,6,0
3426,34.0,104.0,6,0
3427,34.0,104.0,6,0
3428,34.0,103.5,6,0
3429,34.0,103.5,6,1
3430,34.0,103.0,6,0
3431,34.0,103.0,6,0
3432,34.0,103.0,6,0
3433,34.0,103.0,6,1
3434,34.0,103.0,6,0
3435,34.0,103.0,6,0
3436,34.0,103.0,6,1
3437,34.0,103.0,6,0
3438,34.0,103.0,6,0
3439,34.0,102.5,6,0
3440,34.0,102.0,6,0
3441,34.0,102.0,6,0
3442,34.0,102.0,6,0
3443,34.0,102.0,6,0
3444,34.0,101.0,6,0
3445,34.0,101.0,6,0
3446,34.0,101.0,6,0
3447,34.0,100.5,6,0
3448,34.0,100.5,6,0
3449,34.0,100.5,6,1
3450,34.0,100.5,6,0
3451,34.0,100.5,6,1
3452,34.0,100.5,6,1
3453,34.0,100.5,6,0
3454,33.9655,116.3213,6,1
3455,33.963333,107.618056,6,0
3456,33.95,113.433333,6,0
3457,33.9,113.5,6,0
3458,33.9,113.5,6,0
3459,33.9,113.5,6,0
3460,33.88,49.6,3,0
3461,33.868061,115.548553,6,1
3462,33.8333,35.8333,3,0
3463,33.8333,35.8333,3,0
3464,33.8217336333,42.2780920167,3,0
3465,33.8217336333,42.2780920167,3,0
3466,33.8217336333,42.2780920167,3,0
3467,33.8217336333,42.2780920167,3,0
3468,33.783333,10.883333,2,0
3469,33.75,47.0,3,0
3470,33.75,44.25,3,0
3471,33.75,44.0,3,0
3472,33.75,44.0,3,0
3473,33.75,43.75,3,0
3474,33.75,43.5,3,0
3475,33.75,23.0,1,0
3476,33.75,23.0,7,0
3477,33.75,23.0,7,0
3478,33.75,22.75,1,0
3479,33.75,22.5,7,0
3480,33.75,22.5,1,0
3481,33.75,22.0,3,0
3482,33.75,108.9,6,1
3483,33.745685,72.815207,6,0
3484,33.7256,116.7633,6,1
3485,33.663081,35.428727,3,0
3486,33.58,113.7,6,1
3487,33.55,68.416,3,0
